,cik,companyName,stockSymbol,with10K
3166,0001091312,SYMBION INC/TN,smbi,1
3167,0000082628,SYMMETRICOM INC,symm,1
3168,780127,SYNOVIS LIFE TECHNOLOGIES  INC,,1
3169,0001029023,SYNTROLEUM CORP,synm,1
3170,0001597033,Sabre Corp,sabr,1
3171,0000086115,Safeguard Scientifics Inc,sfe,1
3172,0000086144,Safeway Inc,swy,1
3173,0001597553,"Sage Therapeutics, Inc.",sage,1
3174,0001369786,"Sagent Pharmaceuticals, Inc.",sgnt,1
3175,0001177702,Saia Inc,saia,1
3176,0001627857,"Sailpoint Technologies Holdings, Inc.",SAIL,1
3177,0001418372,"Salamander Innisbrook, LLC",sala_priv,1
3178,0001009356,Salix Pharmaceuticals Ltd,slxp,1
3179,cr3394278,Sallie Mae Bank,,0
3180,0001368458,"Sally Beauty Holdings, Inc.",sbh,1
3181,0001084332,Salon Media Group Inc,slnm,1
3182,0000812128,Sanderson Farms Inc,safm,1
3183,0001000180,Sandisk Corp,sndk,1
3184,0001349436,Sandridge Energy Inc,sd,1
3185,0000824410,Sandy Spring Bancorp Inc,sasr,1
3186,0001121404,Sanofi,sny,0
3187,cr722777,"Santander Bank, N.A.",,0
3188,0001580608,Santander Consumer USA Holdings Inc.,sc,1
3189,0000873303,"Sarepta Therapeutics, Inc.",srpt,1
3190,0001096637,SaviCorp,svmi,1
3191,0000754737,Scana Corp,scg,1
3192,0000918965,Scansource Inc,scsc,1
3193,0001692063,"Schneider National, Inc.",sndr,1
3194,0000912603,Schnitzer Steel Industries Inc,schn,1
3195,0000866729,Scholastic Corp,schl,1
3196,0001055454,School Specialty Inc,scoo,1
3197,0000087565,Schulman A Inc,shlm,1
3198,0001000623,Schweitzer Mauduit International Inc,swm,1
3199,0001571123,Science Applications International Corp,saic,1
3200,3583,Scientech Corporation (辛耘企業),,0
3201,0000750004,Scientific Games Corp,sgms,1
3202,0000087802,Scientific Industries Inc,scnd,1
3203,0001082526,Sciquest Inc,sqi,1
3204,0000088000,Scotts Liquid Gold Inc,slgd,1
3205,0001267201,"SeaBright Holdings, Inc.",sbx,1
3206,0000088121,Seaboard Corp /DE/,seb,1
3207,0001019671,Seachange International Inc,seac,1
3208,0000730708,Seacoast Banking Corp Of Florida,sbcf,1
3209,0000859598,Seacor Holdings Inc /New/,ckh,1
3210,0001137789,Seagate Technology plc,stx,1
3211,0001012100,Sealed Air Corp/DE,see,1
3212,0001060736,Seattle Genetics Inc /WA,sgen,1
3213,0001468666,SecureWorks Corp,scwx,1
3214,0000827187,Select Comfort Corp,scss,1
3215,0000230557,Selective Insurance Group Inc,sigi,1
3216,0001489136,SemGroup Corp,semg,1
3217,0001032208,Sempra Energy,sre,1
3218,0000088941,Semtech Corp,smtc,1
3219,0001477425,"SendGrid, Inc.",send,1
3220,0000088948,Seneca Foods Corp,senea,1
3221,0001123979,Senomyx Inc,snmx,1
3222,0000310142,Sensient Technologies Corp,sxt,1
3223,0001076481,Sequenom Inc,sqnm,1
3224,0001648428,"Sequential Brands Group, Inc.",sqbg,1
3225,0001609809,"Seres Therapeutics, Inc.",mcrb,1
3226,0000089089,Service Corporation International,sci,1
3227,0001373715,"ServiceNow, Inc.",now,1
3228,0001310114,"Servicesource International, Inc.",srev,1
3229,0000089140,Servotronics Inc /DE/,svt,1
3230,0001534814,Seven Seas Cruises S. DE R.L.,,1
3231,0001532930,Seventy Seven Energy Inc.,sse,1
3232,0000898770,Sharps Compliance Corp,smed,1
3233,0001531744,Shea Homes Limited Partnership,,1
3234,0000354963,Shenandoah Telecommunications Co/VA/,shen,1
3235,0000904979,Shiloh Industries Inc,shlo,1
3236,0001642545,"ShockWave Medical, Inc.",swav,1
3237,0000895447,Shoe Carnival Inc,scvl,1
3238,0001594805,Shopify Inc,shop,0
3239,0001388133,ShoreTel Inc,shor,1
3240,0001125920,Shutterfly Inc,sfly,1
3241,0001549346,"Shutterstock, Inc.",sstk,1
3242,0001656328,"Sienna Biopharmaceuticals, Inc.",snna,1
3243,0001551693,"Sientra, Inc.",sien,1
3244,0001111863,Sierra Wireless Inc,swir,0
3245,0000090168,Sifco Industries Inc,sif,1
3246,0001010086,Siga Technologies Inc,siga,1
3247,0000090185,Sigma Aldrich Corp,sial,1
3248,0000790715,Sigma Designs Inc,sigm,1
3249,0000788611,"Sigma Labs, Inc.",sglb,1
3250,0000915358,Sigmatron International Inc,sgma,1
3251,0001545061,Signal Advance Inc,sigl,1
3252,6415,Silergy Corp. (矽力杰),,0
3253,0000849869,Silgan Holdings Inc,slgn,1
3254,0001316625,Silicon Graphics International Corp,sgi,1
3255,0001003214,Silicon Image Inc,simg,1
3256,2363,Silicon Integrated Systems Corp. (矽統科技),sis,0
3257,0001038074,Silicon Laboratories Inc,slab,1
3258,cr802866,Silicon Valley Bank,,0
3259,0001397702,Silk Road Medical Inc,silk,1
3260,0001557255,Silver Bay Realty Trust Corp.,sby,1
3261,0001180079,Silver Spring Networks Inc,ssni,1
3262,0001549966,Silvercrest Asset Management Group Inc.,samg,1
3263,0000090498,Simmons First National Corp,sfnc,1
3264,0001063761,Simon Property Group Inc /DE/,spg,1
3265,0000920371,Simpson Manufacturing Co Inc /CA/,ssd,1
3266,0000912752,Sinclair Broadcast Group Inc,sbgi,1
3267,0000923601,Singing Machine Co Inc,smdm,1
3268,0001014507,"Sirona Dental Systems, Inc.",siro,1
3269,0001650729,"SiteOne Landscape Supply, Inc.",site,1
3270,0001065837,Skechers Usa Inc,skx,1
3271,0001176325,Skinny Nutritional Corp.,sknyq,1
3272,0001423542,"Skullcandy, Inc.",skul,1
3273,0001354027,"SkyShop Logistics, Inc.",skpn,1
3274,0000090896,Skyline Corp,sky,1
3275,0001446159,Skyline Medical Inc.,skln,1
3276,0000793733,Skywest Inc,skyw,1
3277,0001040971,Sl Green Realty Corp,slg,1
3278,0000089270,Sl Industries Inc,sli,1
3279,0001032033,Slm Corp,slm,1
3280,0001563407,"Smart & Final Stores, Inc.",sfs,1
3281,0001289863,SmartPros Ltd.,spro,1
3282,0001092796,Smith & Wesson Holding Corp,aobc,1
3283,0000948708,Smith Micro Software Inc,smsi,1
3284,0001564408,Snap Inc,snap,1
3285,0001355839,"Snap Interactive, Inc",stvi,1
3286,0000057528,"Snyder's-Lance, Inc.",lnce,1
3287,0000354260,Softech Inc,soft,1
3288,0001172631,"Solar3d, Inc.",sltd,1
3289,0001428669,"SolarWinds, Inc.",swi,1
3290,0001408356,Solarcity Corp,scty,1
3291,0001311230,Solazyme Inc,szym,1
3292,0001324245,"Solera Holdings, Inc",slh,1
3293,0000812796,"Soligenix, Inc.",sngx,1
3294,0001398137,"Solis Tek, Inc./NV",sltk,1
3295,0001548187,"Soliton, Inc.",soly,1
3296,0000091668,Solitron Devices Inc,sodi,1
3297,0001294608,Solo Cup CO,,1
3298,0001501845,"Solo International, Inc",slio,1
3299,0001029744,Sonic Foundry Inc,sofo,1
3300,0000091767,Sonoco Products Co,son,1
3301,0001314727,Sonos Inc,sono,1
3302,0001105472,Sonus Networks Inc,sons,1
3303,0000313838,Sony Corp,sne,0
3304,0000823094,Sothebys,bid,1
3305,0001301236,Sotherly Hotels Inc.,soho,1
3306,0000091928,South Jersey Industries Inc,sji,1
3307,0000092380,Southwest Airlines Co,luv,1
3308,0000914374,Southwest Bancorp Inc,oksb,1
3309,0000007332,Southwestern Energy Co,swn,1
3310,0000718924,Span America Medical Systems Inc,span,1
3311,0000927720,Spanish Broadcasting System Inc,sbsa,1
3312,0001004989,Spar Group Inc,sgrp,1
3313,0001314475,Spark Networks Inc,lov,1
3314,0001609351,"Spark Therapeutics, Inc.",once,1
3315,0000743238,Spartan Motors Inc,spar,1
3316,0000092679,Sparton Corp,spa,1
3317,0001373835,Spectra Energy Corp.,se,1
3318,0000789132,Spectranetics Corp,spnc,1
3319,0001028985,"Spectrum Brands, Inc.",,1
3320,0000831547,Spectrum Pharmaceuticals Inc,sppi,1
3321,0000934648,Speedway Motorsports Inc,trk,1
3322,0000012239,Spherix Inc,spex,1
3323,0001403802,"Spindle, Inc.",spdl,1
3324,0001364885,"Spirit AeroSystems Holdings, Inc.",spr,1
3325,0001498710,"Spirit Airlines, Inc.",save,1
3326,0001499453,"Spirit of Texas Bancshares, Inc.",stxb,1
3327,0001353283,Splunk Inc,splk,1
3328,0001289945,"Spok Holdings, Inc",spok,1
3329,0001092699,Sps Commerce Inc,spsc,1
3330,0001512673,"Square, Inc.",sq,1
3331,0000203077,St Jude Medical Inc,stj,1
3332,0000718937,Staar Surgical Co,staa,1
3333,0001082923,Stamps.Com Inc,stmp,1
3334,0000093389,Standard Motor Products Inc,smp,1
3335,0000310354,Standex International Corp/DE/,sxi,1
3336,0000093556,"Stanley Black & Decker, Inc.",swk,1
3337,0000797465,Stanley Furniture Co Inc.,stly,1
3338,0000791519,Staples Inc,spls,1
3339,0001031029,"StarTek, Inc.",srt,1
3340,0000829224,Starbucks Corp,sbux,1
3341,cr35301,State Street Bank and Trust Company,,0
3342,0001503579,Station Casinos LLC,stn,1
3343,0001619087,SteadyMed Ltd.,stdy,1
3344,0001022671,Steel Dynamics Inc,stld,1
3345,0001050825,Steelcase Inc,scs,1
3346,0000884940,Stein Mart Inc,smrt,1
3347,0001264587,Stemline Therapeutics Inc,stml,1
3348,0001289340,"Stereotaxis, Inc.",stxs,1
3349,0000861878,Stericycle Inc,srcl,1
3350,0000815065,Steris Corp,ste,1
3351,0000913241,"Steven Madden, Ltd.",shoo,1
3352,0001381455,Stewart & Stevenson LLC,,1
3353,0001576942,"Stitch Fix, Inc.",sfix,1
3354,0000932787,Stmicroelectronics Nv,stm,0
3355,0001454389,Stonegate Mortgage Corp,sgm,1
3356,0001043337,Stoneridge Inc,sri,1
3357,0001057436,"Strategic Hotels & Resorts, Inc",bee,1
3358,0000933034,Strattec Security Corp,strt,1
3359,0001507842,Stratus Technologies Bermuda Holdings Ltd.,,0
3360,0001013934,Strayer Education Inc,stra,1
3361,0000310764,Stryker Corp,syk,1
3362,0000095029,Sturm Ruger & Co Inc,rgr,1
3363,0001402305,"SuccessFactors, Inc.",sfsf,1
3364,0000919175,"Sugarmade, Inc.",sgmd,1
3365,0001314772,"Summer Infant, Inc.",sumr,1
3366,0000811808,Summit Financial Group Inc,smmf,1
3367,0001682149,"Summit Wireless Technologies, Inc.",wisa,1
3368,0001017793,Sun Bancorp Inc /Nj/,snbc,1
3369,0001024795,Sun Hydraulics Corp,snhy,1
3370,0000745544,Sun Life Assurance Co of Canada (U.S.),,1
3371,0000351834,SunOpta Inc.,stkl,1
3372,0001061027,Sunesis Pharmaceuticals Inc,snss,1
3373,0001161154,Sunoco Logistics Partners L.P.,sxl,1
3374,0001469367,Sunrun Inc.,run,1
3375,0001506492,"Sunshine Heart, Inc.",ssh,1
3376,0001295810,"Sunstone Hotel Investors, Inc.",sho,1
3377,0000750556,Suntrust Banks Inc,sti,1
3378,0001621672,"Super League Gaming, Inc.",slgg,1
3379,0001375365,"Super Micro Computer, Inc.",smci,1
3380,0001338624,SuperDirectories Inc.,sdir,1
3381,0000895665,Superconductor Technologies Inc,scon,1
3382,0001600422,"Superior Drilling Products, Inc.",sdpi,1
3383,0000095552,Superior Industries International Inc,sup,1
3384,0000095574,Superior Uniform Group Inc,sgc,1
3385,0001356576,Supernus Pharmaceuticals Inc,supn,1
3386,0000095521,Supervalu Inc,svu,1
3387,0001104855,"Support.com, Inc.",sprt,1
3388,0001411574,"Surgical Care Affiliates, Inc.",scai,1
3389,0000924717,Surmodics Inc,srdx,1
3390,0000700863,Susquehanna Bancshares Inc,susq,1
3391,0001028954,Sussex Bancorp,sbbx,1
3392,0000719739,Svb Financial Group,sivb,1
3393,0000095779,"Swank, Inc.",snki,1
3394,0001710583,"Switch, Inc.",SWCH,1
3395,0001092367,Sycamore Networks Inc,scmr,1
3396,0001010612,Sykes Enterprises Inc,syke,1
3397,0000849399,Symantec Corp,symc,1
3398,0001559495,Symetra Life Insurance Co,,0
3399,0001292055,Symmetry Medical Inc.,sma,1
3400,0001408278,"Synacor, Inc.",sync,1
3401,0000911326,Synageva Biopharma Corp,geva,1
3402,0000095953,Synalloy Corp,synl,1
3403,0000817720,Synaptics Inc,syna,1
3404,0001131554,Synchronoss Technologies Inc,sncr,1
3405,cr1216022,Synchrony Bank,,0
3406,0001601712,Synchrony Financial,syf,1
3407,0001395937,Syndax Pharmaceuticals Inc,sndx,1
3408,0000836429,Synergetics Usa Inc,surg,1
3409,0001562733,Synergy CHC Corp.,snyr,1
3410,0001291361,Syneron Medical Ltd.,elos,0
3411,0001177394,Synnex Corp,snx,1
3412,0000883241,Synopsys Inc,snps,1
3413,cr395238,Synovus Bank,,0
3414,0000018349,Synovus Financial Corp,snv,1
3415,0001040426,Syntel Inc,synt,1
3416,0001375063,Synthesis Energy Systems Inc,symx,1
3417,0000864240,Sypris Solutions Inc,sypr,1
3418,0000096021,Sysco Corp,syy,1
3419,0000945114,Systemax Inc,syx,1
3420,0001272754,"T Bancshares, Inc.",tbnc,1
3421,0001283699,"T-Mobile US, Inc.",tmus,1
3422,0001492674,"T2 Biosystems, Inc.",ttoo,1
3423,0001434589,"T3 Motion, Inc.",tttm,1
3424,0001027838,TACTILE SYSTEMS TECHNOLOGY INC,tcmd,1
3425,0001046179,TAIWAN SEMICONDUCTOR MANUFACTURING CO LTD,tsm,0
3426,1395064,TAKEDA PHARMACEUTICAL CO LTD,,0
3427,0000912263,TALBOTS INC,tlb.ws,1
3428,0001134203,TALEO CORP,,1
3429,0001547063,TAMINCO Corp,tam,1
3430,0000096271,TAMPA ELECTRIC CO,,1
3431,0001438133,TANDEM DIABETES CARE INC,tndm,1
3432,0000869487,TANDY BRANDS ACCESSORIES INC,tbacq,1
3433,0000906338,TARO PHARMACEUTICAL INDUSTRIES LTD,taro,0
3434,0001116134,TATA COMMUNICATIONS LTD,tgli,0
3435,cr266271,TCF National Bank,,0
3436,y91249196,TD Bank US Holding Company,,0
3437,0001385157,TE Connectivity Ltd.,tel,1
3438,0001537435,TECOGEN INC.,tgen,1
3439,0000039899,TEGNA INC,tgna,1
3440,0000790705,TEKELEC,,1
3441,0000814052,TELEFONICA S A,tef,0
3442,0000928659,TELETOUCH COMMUNICATIONS INC,tlleq,1
3443,0000317771,TELLABS INC,tlab,1
3444,0000320121,TELOS CORP,tlsrp,1
3445,0000915324,TELULAR CORP,,1
3446,0000868675,TELUS CORP,tu,0
3447,0000839443,TELVUE CORP,teve,1
3448,0001296391,TENGION INC,tngnq,1
3449,0000097142,"TENNESSEE GAS PIPELINE COMPANY, L.L.C.",,1
3450,0001491576,"TESARO, Inc.",tsro,1
3451,0000097472,TEXAS INDUSTRIES INC,txi,1
3452,0000795551,THERAGENICS CORP,tgx,1
3453,0000884504,THERMOENERGY CORP,tmen,1
3454,0000097854,THOMAS & BETTS CORP,tnb,1
3455,0000865570,THQ INC,thqiq,1
3456,0000277928,"TII NETWORK TECHNOLOGIES, INC.",tiii,1
3457,0001011657,TITANIUM METALS CORP,tie,1
3458,0001491501,TMS International Corp.,tms,1
3459,0001511967,TMX Finance LLC,,1
3460,0000314227,"TOMI Environmental Solutions, Inc.",tomz,1
3461,0000879764,TOTAL S.A.,tot,0
3462,0001072847,TOWER FINANCIAL CORP,tofc,1
3463,0001005414,TOYS R US INC,toys,1
3464,0001455684,"TPI COMPOSITES, INC",tpic,1
3465,0001039184,TRAILER BRIDGE INC,trbrq,1
3466,0001144800,TRANSALTA CORP,tac,0
3467,0000862510,TRANSATLANTIC HOLDINGS INC,trh,1
3468,0000099070,TRANSCANADA PIPELINES LTD,trp_priv1,0
3469,0000944739,TRANSWITCH CORP /DE,txccq,1
3470,0000859475,TRIDENT MICROSYSTEMS INC,tridq,1
3471,0001109153,"TRISTAR WELLNESS SOLUTIONS, INC.",twsi,1
3472,0001678536,TRITON ACQUISITION CO,,1
3473,0000943320,"TRUMP ENTERTAINMENT RESORTS, INC.",trmyq,1
3474,0001371285,TRUPANION INC.,trup,1
3475,0001103025,TRX INC/GA,trxi,1
3476,0000895329,TUFCO TECHNOLOGIES INC,tfco,1
3477,0001308161,"TWENTY-FIRST CENTURY FOX, INC.",foxa,1
3478,0001090396,Table Trac Inc,tbtc,1
3479,0001303652,Tableau Software Inc,data,1
3480,0001651561,"Tabula Rasa HealthCare, Inc.",trhc,1
3481,0000946581,Take Two Interactive Software Inc,ttwo,1
3482,0001405197,Talecris Biotherapeutics Holdings Corp.,tlcr,1
3483,0001622536,Talen Energy Corp,tln,1
3484,0001047881,"Talon International, Inc.",taln,1
3485,0000909724,Tandy Leather Factory Inc,tlf,1
3486,0001182325,Tangoe Inc,tngo,1
3487,0001389170,Targa Resources Corp.,trgp,1
3488,0000027419,Target Corp,tgt,1
3489,0001420030,"Targeted Medical Pharma, Inc.",trgm,1
3490,0001069183,Taser International Inc,tasr,1
3491,0000096536,Taylor Devices Inc,tayd,1
3492,0001562476,Taylor Morrison Home Corp,tmhc,1
3493,0000814184,Tcf Financial Corp,tcb,1
3494,0001173431,Td Ameritrade Holding Corp,amtd,1
3495,0000318833,Team Inc,tisi,1
3496,0000790703,Tech Data Corp,tecd,1
3497,0001293282,TechTarget Inc,ttgt,1
3498,0000096699,Technical Communications Corp,tcco,1
3499,0001681459,TechnipFMC plc,FTI,1
3500,0001534675,Tecnoglass Inc.,tgls,1
3501,0000096831,Tecumseh Products Co,tecu,1
3502,0000096869,Tejon Ranch Co,trc,1
3503,0001477449,"Teladoc, Inc.",tdoc,1
3504,0001441905,"TeleCheck Services, Inc.",,0
3505,0001628104,"TeleHealthCare, Inc.",tllt,1
3506,0001474439,"TeleNav, Inc.",tnav,1
3507,0001111665,Telecommunication Systems Inc /FA/,tsys,1
3508,0001094285,Teledyne Technologies Inc,tdy,1
3509,0000096943,Teleflex Inc,tfx,1
3510,0001465191,Telesat Canada,,0
3511,0001013880,Teletech Holdings Inc,ttec,1
3512,0001612624,"Teletronics International, Inc.",,1
3513,0000352998,"Teligent, Inc.",ig,1
3514,0001094084,Telkonet Inc,tkoi,1
3515,1739208,"Tenaya Group, Inc.",,1
3516,0000070318,Tenet Healthcare Corp,thc,1
3517,0001024725,Tenneco Inc,ten,1
3518,0001376986,Tennessee Valley Authority,tvc,1
3519,0000097210,"Teradyne, Inc",ter,1
3520,0000097216,Terex Corp,tex,1
3521,0001451512,Terra Tech Corp.,trtc,1
3522,0001022705,Tesco Corp,teso,1
3523,0001318605,Tesla Motors Inc,tsla,1
3524,0000050104,Tesoro Corp /New/,tso,1
3525,0000831641,Tetra Tech Inc,ttek,1
3526,0000844965,Tetra Technologies Inc,tti,1
3527,0000818686,Teva Pharmaceutical Industries Ltd,teva,1
3528,0001077428,Texas Capital Bancshares Inc/TX,tcbi,1
3529,0000097476,Texas Instruments Inc,txn,1
3530,0000217346,Textron Inc,txt,1
3531,0001565337,Textura Corp,txtr,1
3532,0000025743,"TherapeuticsMD, Inc",txmd,1
3533,0000097745,Thermo Fisher Scientific Inc.,tmo,1
3534,0001080056,"Thestreet, Inc.",tst,1
3535,0000350907,Thoratec Corp,thor,1
3536,0001451598,"Thwapr, Inc.",thwi,1
3537,0001085280,Tibco Software Inc,tibx,1
3538,0000098222,Tidewater Inc,tdw,1
3539,0000098246,Tiffany & Co,tif,1
3540,0000820738,TigerLogic CORP,tigr,1
3541,0001591517,Time Inc.,time,1
3542,0001377013,Time Warner Cable Inc.,twc,1
3543,0001105705,Time Warner Inc.,twx,1
3544,0001554875,"Tintri, Inc.",tntr,1
3545,1726079,"Tipmefast, Inc.",,1
3546,0000899751,Titan International Inc,twi,1
3547,0000910267,Titan Pharmaceuticals Inc,ttnp,1
3548,0001088825,Tivo Inc,tivo,1
3549,0000109198,Tjx Companies Inc /DE/,tjx,1
3550,0001311596,"Tobira Therapeutics, Inc.",rgdo,1
3551,0000730349,Tofutti Brands Inc,tof,1
3552,0001005817,Tompkins Financial Corp,tmp,1
3553,0001430306,Tonix Pharmaceuticals Holding Corp.,tnxp,1
3554,0000098677,Tootsie Roll Industries Inc,tr,1
3555,0000842295,Tor Minerals International Inc,torm,1
3556,0000320335,Torchmark Corp,tmk,1
3557,0001063197,Torvec Inc,tovc,1
3558,0000721683,Total System Services Inc,tss,1
3559,0001668370,"Toughbuilt Industries, Inc",,1
3560,0001289592,"Tower Group International, Ltd.",twgp,1
3561,0001485469,"Tower International, Inc.",towr,1
3562,0001281774,Town Sports International Holdings Inc,club,1
3563,0001499832,"Townsquare Media, Inc.",tsq,1
3564,0001094517,Toyota Motor Corp/,tm,0
3565,0001045942,"Track Group, Inc.",trck,1
3566,0000916365,Tractor Supply Co /DE/,tsco,1
3567,0001671933,"Trade Desk, Inc.",ttd,1
3568,0001758730,Tradeweb Markets Inc.,tw,1
3569,0000914577,Trans World Corp,twoc,1
3570,0001017303,Transact Technologies Inc,tact,1
3571,2451,"Transcend Information, Inc. (創見資訊)",transcend,0
3572,0001043961,Transgenomic Inc,tbio,1
3573,0001451505,Transocean Ltd.,rig,1
3574,0000086312,"Travelers Companies, Inc.",trv,1
3575,0000103096,Trc Companies Inc /DE/,trr,1
3576,0000850429,Tredegar Corp,tg,1
3577,0001320695,"TreeHouse Foods, Inc.",ths,1
3578,0001380846,"TriState Capital Holdings, Inc.",tsc,1
3579,0000864749,Trimble Navigation Ltd /CA/,trmb,1
3580,0000357001,Trimedyne Inc,tmed,1
3581,0001382158,Trina Solar LTD,tsl,0
3582,0000099780,Trinity Industries Inc,trn,1
3583,0001526520,"TripAdvisor, Inc.",trip,1
3584,0001171662,Triple-S Management Corp,gts,1
3585,0000913885,Triquint Semiconductor Inc,tqnt,1
3586,0001021162,Triumph Group Inc,tgi,1
3587,0001476246,Tropicana Entertainment Inc.,tpca,1
3588,0001213037,"Trovagene, Inc.",trov,1
3589,0000768899,"TrueBlue, Inc.",tbi,1
3590,0001327318,"TrueCar, Inc.",true,1
3591,0001349454,"Trulia, Inc.",trla,1
3592,0000357301,Trustco Bank Corp N Y,trst,1
3593,0000098338,Tsr Inc,tsri,1
3594,0001116942,Ttm Technologies Inc,ttmi,1
3595,0001430869,"Tupper, Inc.",tppr,1
3596,0001493761,Turtle Beach Corp,hear,1
3597,0000100378,Twin Disc Inc,twin,1
3598,0001418091,"Twitter, Inc.",twtr,1
3599,0001608109,Tyco International plc,,0
3600,0000860731,Tyler Technologies Inc,tyl,1
3601,0000100493,Tyson Foods Inc,tsn,1
3602,0001289237,"U. S. Premium Beef, LLC",uspb,1
3603,0001378950,"U.S. Auto Parts Network, Inc.",prts,1
3604,cr504713,U.S. Bank National Association,,0
3605,0001098881,"U.S. Rare Earths, Inc",uree,1
3606,0001543450,"U.S. Well Services, LLC",,1
3607,0001550935,"UBIC, INC.",ubic,0
3608,0001114446,UBS AG,oubs,0
3609,0001610520,UBS Group AG,ubs,0
3610,0000074208,"UDR, Inc.",udr,1
3611,0001369233,"UFood Restaurant Group, Inc.",uffcq,1
3612,0000320431,"UNIFIED GROCERS, INC.",ufdg_priv,1
3613,0000352747,UNIGENE LABORATORIES INC,ugneq,1
3614,0000110390,UNILEVER N V,un,0
3615,0000217410,UNILEVER PLC,ul,0
3616,0000100790,UNION CARBIDE CORP /NEW/,dow_priv1,1
3617,0000823533,UNION SECURITY INSURANCE CO,unsc_priv,1
3618,0001172706,"UNIROYAL GLOBAL ENGINEERED PRODUCTS, INC.",unir,1
3619,0000867963,UNITED AMERICAN HEALTHCARE CORP,uahc,1
3620,0000889570,UNITED ARTISTS THEATRE CIRCUIT INC /MD/,rgc_priv1,1
3621,0001033767,UNITED MICROELECTRONICS CORP,umc,0
3622,0000101462,UNITED REFINING CO,urc_priv,1
3623,0001082554,UNITED THERAPEUTICS Corp,uthr,1
3624,0000886171,UNIVERSAL HOSPITAL SERVICES INC,,1
3625,0000941138,UNS Energy Corp,uns,1
3626,0000102379,URS CORP /NEW/,urs,1
3627,0000701345,US AIRWAYS GROUP INC,lcc,1
3628,0001561951,"US FOODS, INC.",usfo_priv,1
3629,0001381871,"US Highland, Inc.",uhln,1
3630,0000923571,US XPRESS ENTERPRISES INC,usx,1
3631,0001124827,UTi WORLDWIDE INC,utiw,1
3632,0001543151,"Uber Technologies, Inc",uber,1
3633,0001511737,"Ubiquiti Networks, Inc.",ubnt,1
3634,0000914156,Ufp Technologies Inc,ufpt,1
3635,0000884614,Ugi Corp /PA/,ugi,1
3636,0001438095,Ultimate Products CORP,ulpc,1
3637,0001016125,Ultimate Software Group Inc,ulti,1
3638,0001515673,Ultragenyx Pharmaceutical Inc.,rare,1
3639,0000875657,Ultralife Corp,ulbi,1
3640,0000909791,Ultratech Inc,utek,1
3641,0000101382,Umb Financial Corp,umbf,1
3642,0001336917,"Under Armour, Inc.",ua,1
3643,0000826773,"UniTek Global Services, Inc.",untkq,1
3644,0000100716,Unico American Corp,unam,1
3645,0000100726,Unifi Inc,ufi,1
3646,0000717954,Unifirst Corp,unf,1
3647,0000100885,Union Pacific Corp,unp,1
3648,0000746838,Unisys Corp,uis,1
3649,cr365325,United Bank,,0
3650,0001436161,United Cannabis Corp,cnab,1
3651,0000857855,United Community Banks Inc,ucbi,1
3652,0001501364,"United Financial Bancorp, Inc.",ubnk,1
3653,0001405049,"United Financial Bancorp, Inc.",uf4,1
3654,0000101199,United Fire Group Inc,ufcs,1
3655,0001096938,"United Health Products, Inc.",ueec,1
3656,0001020859,United Natural Foods Inc,unfi,1
3657,0001142701,United Online Inc,untd,1
3658,0001067701,United Rentals Inc /DE,uri,1
3659,0000821130,United States Cellular Corp,usm,1
3660,0001529505,United States Commodity Funds Trust I,,1
3661,0001163302,United States Steel Corp,x,1
3662,0000101829,United Technologies Corp /DE/,utx,1
3663,1763543,United World Holding Group Ltd.,,0
3664,0000731766,Unitedhealth Group Inc,unh,1
3665,0001463361,"Unity Biotechnology, Inc.",ubx,1
3666,0001494319,Univar Inc.,unvr,1
3667,0001514128,Universal American Corp.,uam,1
3668,0001005284,Universal Display Corp \Pa\,oled,1
3669,0000101984,Universal Electronics Inc,ueic,1
3670,0000912767,Universal Forest Products Inc,ufpi,1
3671,0000352915,Universal Health Services Inc,uhs,1
3672,0000102109,Universal Security Instruments Inc,uuu,1
3673,0001261654,Universal Technical Institute Inc,uti,1
3674,0001308208,"Universal Truckload Services, Inc.",uacl,1
3675,0000102212,Univest Corp Of Pennsylvania,uvsp,1
3676,0000005513,Unum Group,unm,1
3677,0001505155,"Upland Software, Inc.",upld,1
3678,0000315449,Uqm Technologies Inc,uqm,1
3679,0000912615,Urban Outfitters Inc,urbn,1
3680,0000882873,Urologix Inc,ulgx,1
3681,0000890846,Uroplasty Inc,upi,1
3682,0001073429,Us Concrete Inc,uscr,1
3683,0000742126,"Us Ecology, Inc.",ecol,1
3684,0000896429,Usa Technologies Inc,usat,1
3685,0000883945,Usa Truck Inc,usak,1
3686,0000896264,Usana Health Sciences Inc,usna,1
3687,0000757011,Usg Corp,usg,1
3688,0000706698,Utah Medical Products Inc,utmd,1
3689,0000898171,Uwharrie Capital Corp,uwhr,1
3690,0000103379,V F Corp,vfc,1
3691,0000883293,VALASSIS COMMUNICATIONS INC,vci,1
3692,0001013453,"VALCOM, INC",vlco,1
3693,0000885551,VALENCE TECHNOLOGY INC,vlncq,1
3694,0001045829,VANGUARD HEALTH SYSTEMS INC,vhs,1
3695,0001253176,VAPOTHERM INC,vapo,1
3696,0001361113,VARONIS SYSTEMS INC,vrns,1
3697,0000839087,"VASOMEDICAL, INC",vaso,1
3698,0001049210,VERENIUM CORP,vrnm,1
3699,0001293135,VERMILION ENERGY INC.,vet,0
3700,0000865917,VERSANT CORP,vsnt,1
3701,2388,"VIA TECHNOLOGIES, INC. (威盛電子)",via,0
